league_code,team,player_name,player_name_cn,position,age,nationality,market_value,transfer_status,injury_reason,expected_return,appearances,goals,assists,yellow_cards,red_cards
premier_league,桑德兰,"Roefs, Robin Gerardus Petrus",,,,,,current,,,,,,,
premier_league,桑德兰,"Traore, Bertrand Isidore",贝特朗·特劳雷,,,,,current,,,,,,,
premier_league,桑德兰,"Xhaka, Granit",扎卡,,,,,current,,,,,,,
premier_league,桑德兰,"Abdullahi, Ahmed",,,,,,current,,,,,,,
premier_league,桑德兰,"Aleksi, Milan",,,,,,current,,,,,,,
premier_league,桑德兰,"Allan, Isaac Jacob",,,,,,current,,,,,,,
premier_league,桑德兰,"Bainbridge, Oliver James",,,,,,current,,,,,,,
premier_league,桑德兰,"Barker, James Charles",,,,,,current,,,,,,,
premier_league,桑德兰,"Bell, George Brian",,,,,,current,,,,,,,
premier_league,桑德兰,"Bell, Luke Anthony",,,,,,current,,,,,,,
premier_league,桑德兰,"Bowman, Arron Stephen",,,,,,current,,,,,,,
premier_league,桑德兰,"Brown, Wess Jay",,,,,,current,,,,,,,
premier_league,桑德兰,"Burke, Marshall Aaron",,,,,,current,,,,,,,
premier_league,桑德兰,"Burns, Matthew Evan",,,,,,current,,,,,,,
premier_league,桑德兰,"Cameron, Daniel Robert",,,,,,current,,,,,,,
premier_league,桑德兰,"Campbell, Lewis Graham",,,,,,current,,,,,,,
premier_league,桑德兰,"Cowan, Joseph Christopher Leonard",,,,,,current,,,,,,,
premier_league,桑德兰,"Diarra, Mouhamadou Habib",,,,,,current,,,,,,,
premier_league,桑德兰,"Dinsdale, Charles Richard",,,,,,current,,,,,,,
premier_league,桑德兰,"Geragusian, Finn Casper Adam",,,,,,current,,,,,,,
premier_league,桑德兰,"Hamilton Forsyth, Charlie James",,,,,,current,,,,,,,
premier_league,桑德兰,"Hester, Bayley",,,,,,current,,,,,,,
premier_league,桑德兰,"Holcroft, Finlay",,,,,,current,,,,,,,
premier_league,桑德兰,"Hunt, Liam",,,,,,current,,,,,,,
premier_league,桑德兰,"Hunter, Harry Zane",,,,,,current,,,,,,,
premier_league,桑德兰,"Johnson, Zak Robert",,,,,,current,,,,,,,
premier_league,桑德兰,"Jones, Harrison Martin",,,,,,current,,,,,,,
premier_league,桑德兰,"Jones, Jaydon Mark",,,,,,current,,,,,,,
premier_league,桑德兰,"Jones, Jenson Oliver",,,,,,current,,,,,,,
premier_league,桑德兰,"Kindon, Ben Anthony",,,,,,current,,,,,,,
premier_league,桑德兰,"Lavery, Thomas",,,,,,current,,,,,,,
premier_league,桑德兰,"Lenz, Elias Konstantin Legolas",,,,,,current,,,,,,,
premier_league,桑德兰,"Lienard, Alexander James",,,,,,current,,,,,,,
premier_league,桑德兰,"Lightfoot, Archie Jay Stephen",,,,,,current,,,,,,,
premier_league,桑德兰,"Matadeen, Jay Samuel",,,,,,current,,,,,,,
premier_league,桑德兰,"Mayenda Dossou, Eliezer",,,,,,current,,,,,,,
premier_league,桑德兰,"Metcalf, Benjamin Laurence",,,,,,current,,,,,,,
premier_league,桑德兰,"Moore, Ethan Anthony",,,,,,current,,,,,,,
premier_league,桑德兰,"Neild, Joseph Matthew",,,,,,current,,,,,,,
premier_league,桑德兰,"Neill, Marcus Edward",,,,,,current,,,,,,,
premier_league,桑德兰,"Proctor, Tom William",,,,,,current,,,,,,,
premier_league,桑德兰,"Rigg, Christopher John",,,,,,current,,,,,,,
premier_league,桑德兰,"Robertson, Finley",,,,,,current,,,,,,,
premier_league,桑德兰,"Sadiki, Noah Junior",,,,,,current,,,,,,,
premier_league,桑德兰,"Samuel Ogunsuyi, Trey Osamuyimen",,,,,,current,,,,,,,
premier_league,桑德兰,"Scott, Felix",,,,,,current,,,,,,,
premier_league,桑德兰,"Shakespeare, Caleb",,,,,,current,,,,,,,
premier_league,桑德兰,"Struk, Ivan",,,,,,current,,,,,,,
premier_league,桑德兰,"Ta, Bi Djiamgone Jocelin",,,,,,current,,,,,,,
premier_league,桑德兰,"Talbi, Chemsdine",,,,,,current,,,,,,,
premier_league,桑德兰,"Tutierov, Timur",,,,,,current,,,,,,,
premier_league,桑德兰,"Walsh, Rhys David",,,,,,current,,,,,,,
premier_league,桑德兰,"Walton, Robert Arthur",,,,,,current,,,,,,,
premier_league,桑德兰,"Waters, Jake Robert",,,,,,current,,,,,,,
premier_league,桑德兰,"Whittaker, Jack Thomas",,,,,,current,,,,,,,
premier_league,桑德兰,"Wilson, Triziano Lorenzo Sanchez Alvin",,,,,,current,,,,,,,
premier_league,桑德兰,"Young, Matthew",,,,,,current,,,,,,,
premier_league,热刺,"Austin, Brandon Anthony",奥斯汀,,,,,current,,,,,,,
premier_league,热刺,"Bentancur, Rodrigo",本坦库尔,,,,,current,,,,,,,
premier_league,热刺,"Bissouma, Yves",比苏马,,,,,current,,,,,,,
premier_league,热刺,"Craig, Matthew George",,,,,,current,,,,,,,
premier_league,热刺,"Danso, Kevin",丹索,,,,,current,,,,,,,
premier_league,热刺,"Davies, Benjamin Thomas",本·戴维斯,,,,,current,,,,,,,
premier_league,热刺,"De Andrade, Richarlison",理查利森,,,,,current,,,,,,,
premier_league,热刺,"Dragusin, Radu-Matei",德拉古辛,,,,,current,,,,,,,
premier_league,热刺,"Gallagher, Conor",加拉格尔,,,,,current,,,,,,,
premier_league,热刺,"Kinsky, Antonin",金斯基,,,,,current,,,,,,,
premier_league,热刺,"Kolo Muani, Randal",科洛·穆阿尼,,,,,current,,,,,,,
premier_league,热刺,"Kudus, Mohammed",库杜斯,,,,,current,,,,,,,
premier_league,热刺,"Kulusevski, Dejan",库卢塞夫斯基,,,,,current,,,,,,,
premier_league,热刺,"Lobo Alves P. Costa Palhinha Goncalves, Joao Maria",帕利尼亚,,,,,current,,,,,,,
premier_league,热刺,"Maddison, James",麦迪逊,,,,,current,,,,,,,
premier_league,热刺,"Porro Sauceda, Pedro Antonio",波罗,,,,,current,,,,,,,
premier_league,热刺,"Romero, Cristian Gabriel",罗梅罗,,,,,current,,,,,,,
premier_league,热刺,"Sarr, Pape Matar",萨尔,,,,,current,,,,,,,
premier_league,热刺,"Simons, Xavi Quentin Shay",哈维·西蒙斯,,,,,current,,,,,,,
premier_league,热刺,"Solanke-Mitchell, Dominic Ayodele",索兰克,,,,,current,,,,,,,
premier_league,热刺,"Spence, Diop Djed",斯彭斯,,,,,current,,,,,,,
premier_league,热刺,"Udogie, Iyenoma Destiny",乌多吉,,,,,current,,,,,,,
premier_league,热刺,"Van De Ven, Micky",范德芬,,,,,current,,,,,,,
premier_league,热刺,"Vicario, Guglielmo",维卡里奥,,,,,current,,,,,,,
premier_league,热刺,"Abbott, George Benedict",,,,,,current,,,,,,,
premier_league,热刺,"Adewole, Miracle Adetonmiwa Jimoh Elijah",,,,,,current,,,,,,,
premier_league,热刺,"Agyekum, Ezra Kweku Baffour Ayo",,,,,,current,,,,,,,
premier_league,热刺,"Ajayi, Oyindamola Oluwatobi Peter",,,,,,current,,,,,,,
premier_league,热刺,"Akhamrich, Yusuf",,,,,,current,,,,,,,
premier_league,热刺,"Archer, Samual Cyril",,,,,,current,,,,,,,
premier_league,热刺,"Arganese-McDermott, Pele",,,,,,current,,,,,,,
premier_league,热刺,"Ashcroft, Tyrell",,,,,,current,,,,,,,
premier_league,热刺,"Bangura, Samal Junior",,,,,,current,,,,,,,
premier_league,热刺,"Batty, Daniel Jake",,,,,,current,,,,,,,
premier_league,热刺,"Beggs, Jamel Jordan Fred",,,,,,current,,,,,,,
premier_league,热刺,"Bergvall, Lucas Erik Holger",,,,,,current,,,,,,,
premier_league,热刺,"Black, Leo Amarri John-Baptiste",,,,,,current,,,,,,,
premier_league,热刺,"Bloedorn, Carey Brian",,,,,,current,,,,,,,
premier_league,热刺,"Boast, Oliver Richard",,,,,,current,,,,,,,
premier_league,热刺,"Byfield, Jun'Ai De'Andre Ashlee",,,,,,current,,,,,,,
premier_league,热刺,"Byrne, Harry Luke",,,,,,current,,,,,,,
premier_league,热刺,"Cassanova, Dante Jamel",,,,,,current,,,,,,,
premier_league,热刺,"De Souza Menezes, Joao Victor",,,,,,current,,,,,,,
premier_league,热刺,"Devine, Alfie Sean",,,,,,current,,,,,,,
premier_league,热刺,"Donley, Jamie Paul",,,,,,current,,,,,,,
premier_league,热刺,"Doran, Farren Jamie",,,,,,current,,,,,,,
premier_league,热刺,"Dorrington, Alfie Terry Charlie",,,,,,current,,,,,,,
premier_league,热刺,"Elliott-Parris, Reiss Dennis",,,,,,current,,,,,,,
premier_league,热刺,"Feeney, George James",,,,,,current,,,,,,,
premier_league,热刺,"Furnell-Gill, Luca Roman",,,,,,current,,,,,,,
premier_league,热刺,"Glancy, Conall HG",,,,,,current,,,,,,,
premier_league,热刺,"Gray, Archie James Frances",,,,,,current,,,,,,,
premier_league,热刺,"Gunter, Luca Jackson",,,,,,current,,,,,,,
premier_league,热刺,"Hall, Tye Fitz",,,,,,current,,,,,,,
premier_league,热刺,"Hall, Tyrese Shaun",,,,,,current,,,,,,,
premier_league,热刺,"Hanson, Cayon Daniel",,,,,,current,,,,,,,
premier_league,热刺,"Hardy, Malachi John",,,,,,current,,,,,,,
premier_league,热刺,"Irow, Blake",,,,,,current,,,,,,,
premier_league,热刺,"Irow, Oliver",,,,,,current,,,,,,,
premier_league,热刺,"King, Maeson Bradley",,,,,,current,,,,,,,
premier_league,热刺,"Kyerematen, Rio",,,,,,current,,,,,,,
premier_league,热刺,"Lankshear, William Terence",,,,,,current,,,,,,,
premier_league,热刺,"Lehane, Ellis Anthony Mark",,,,,,current,,,,,,,
premier_league,热刺,"Logan, Calum Reece",,,,,,current,,,,,,,
premier_league,热刺,"Maguire, Aaron Joseph",,,,,,current,,,,,,,
premier_league,热刺,"McFadden, Max John",,,,,,current,,,,,,,
premier_league,热刺,"Melia, Mason",,,,,,current,,,,,,,
premier_league,热刺,"Moncur, Ronny Alan",,,,,,current,,,,,,,
premier_league,热刺,"Moore, Mikey Steven Danny",,,,,,current,,,,,,,
premier_league,热刺,"Muslika , Armend",,,,,,current,,,,,,,
premier_league,热刺,"Myrtaj, Leon",,,,,,current,,,,,,,
premier_league,热刺,"Odobert, Wilson Serge Eric",,,,,,current,,,,,,,
premier_league,热刺,"Olusesi, Callum",,,,,,current,,,,,,,
premier_league,热刺,"Phillips, Ashley",,,,,,current,,,,,,,
premier_league,热刺,"Rowswell, James Patrick Lynch",,,,,,current,,,,,,,
premier_league,热刺,"Russell-Denny, Reiss-Alexander",,,,,,current,,,,,,,
premier_league,热刺,"Salter, Oliver Michael Vaughan",,,,,,current,,,,,,,
premier_league,热刺,"Scarlett, Dane Pharrell",,,,,,current,,,,,,,
premier_league,热刺,"Sowunmi, Elisha Oladotun Oluwatade",,,,,,current,,,,,,,
premier_league,热刺,"Takai, Kota",,,,,,current,,,,,,,
premier_league,热刺,"Tel, Mathys Henri",,,,,,current,,,,,,,
premier_league,热刺,"Thomas, Cameron Malachi",,,,,,current,,,,,,,
premier_league,热刺,"Thompson, Dylan Warren Edward",,,,,,current,,,,,,,
premier_league,热刺,"Thompson, Tynan Torres",,,,,,current,,,,,,,
premier_league,热刺,"Tingey, Tyler Roy Joseph Rickey",,,,,,current,,,,,,,
premier_league,热刺,"Upson, Elijah Richard",,,,,,current,,,,,,,
premier_league,热刺,"Vidal-Philbert, Joel",,,,,,current,,,,,,,
premier_league,热刺,"Vuskovic, Luka",,,,,,current,,,,,,,
premier_league,热刺,"Williams-Barnett, Luca James",,,,,,current,,,,,,,
premier_league,热刺,"Wilson, James Thomas",,,,,,current,,,,,,,
premier_league,热刺,"Yang, Minhyeok",,,,,,current,,,,,,,
premier_league,西汉姆联,"Areola, Alphonse Francis",阿雷奥拉,,,,,current,,,,,,,
premier_league,西汉姆联,"Bowen, Jarrod",鲍文,,,,,current,,,,,,,
premier_league,西汉姆联,"Castellanos Gimenez, Valentin Mariano Jose",卡斯特利亚诺斯,,,,,current,,,,,,,
premier_league,西汉姆联,"Disasi Mhakinis Belho, Axel",迪萨西,,,,,current,,,,,,,
premier_league,西汉姆联,"Fabianski, Lukasz Marek",法比安斯基,,,,,current,,,,,,,
premier_league,西汉姆联,"Hermansen, Mads",赫尔曼森,,,,,current,,,,,,,
premier_league,西汉姆联,"Kilman, Maximilian",基尔曼,,,,,current,,,,,,,
premier_league,西汉姆联,"Lamadrid Briceno, Keiber Alberto",,,,,,current,,,,,,,
premier_league,西汉姆联,"Magassa, Soungoutou",马加萨,,,,,current,,,,,,,
premier_league,西汉姆联,"Mavropanos, Konstantinos",马夫罗帕诺斯,,,,,current,,,,,,,
premier_league,西汉姆联,"Potts, Freddie",波茨,,,,,current,,,,,,,
premier_league,西汉姆联,"Soucek, Tomas",绍切克,,,,,current,,,,,,,
premier_league,西汉姆联,"Summerville, Crysencio Jilbert Sylverio Cirro",萨默维尔,,,,,current,,,,,,,
premier_league,西汉姆联,"Todibo, Jean-Clair Dimitri Roger",托迪博,,,,,current,,,,,,,
premier_league,西汉姆联,"Traore Diarra, Adama",特劳雷,,,,,current,,,,,,,
premier_league,西汉姆联,"Walker-Peters, Kyle Leonardus",沃克-彼得斯,,,,,current,,,,,,,
premier_league,西汉姆联,"Wan-Bissaka, Aaron",万-比萨卡,,,,,current,,,,,,,
premier_league,西汉姆联,"Wilson, Callum Eddie Graham",卡勒姆·威尔逊,,,,,current,,,,,,,
premier_league,西汉姆联,"Ajala, Joshua Oluwaseun Oladimeji",,,,,,current,,,,,,,
premier_league,西汉姆联,"Akpata, Tyron Onyedikachi",,,,,,current,,,,,,,
premier_league,西汉姆联,"Awesu, Olanrewaju Mubarak",,,,,,current,,,,,,,
premier_league,西汉姆联,"Balogun, Majid",,,,,,current,,,,,,,
premier_league,西汉姆联,"Battrum, Ryan Lewis Denis",,,,,,current,,,,,,,
premier_league,西汉姆联,"Beckford, Lewis Wayne",,,,,,current,,,,,,,
premier_league,西汉姆联,"Briggs, Joshua Joseph",,,,,,current,,,,,,,
premier_league,西汉姆联,"Brooks, Connor Michael Kenny",,,,,,current,,,,,,,
premier_league,西汉姆联,"Brown, Luis George",,,,,,current,,,,,,,
premier_league,西汉姆联,"Caliste, Gabriel Paul Russie",,,,,,current,,,,,,,
premier_league,西汉姆联,"Casey, Kaelan Michael",,,,,,current,,,,,,,
premier_league,西汉姆联,"Chigwada, David",,,,,,current,,,,,,,
premier_league,西汉姆联,"Clayton, Regan Kent",,,,,,current,,,,,,,
premier_league,西汉姆联,"Cummings, Daniel",,,,,,current,,,,,,,
premier_league,西汉姆联,"Dike, Andre Obinna",,,,,,current,,,,,,,
premier_league,西汉姆联,"Diouf, El Hadji Malick",,,,,,current,,,,,,,
premier_league,西汉姆联,"Earthy, George Robert",,,,,,current,,,,,,,
premier_league,西汉姆联,"Espanha Fernandes, Mateus Goncalo",,,,,,current,,,,,,,
premier_league,西汉姆联,"Fearon, Preston Royston",,,,,,current,,,,,,,
premier_league,西汉姆联,"Forbes, Michael",,,,,,current,,,,,,,
premier_league,西汉姆联,"Golambeckis, Airidas",,,,,,current,,,,,,,
premier_league,西汉姆联,"Goodger, Tommy Jude",,,,,,current,,,,,,,
premier_league,西汉姆联,"Hargan, Riley Mason Christopher",,,,,,current,,,,,,,
premier_league,西汉姆联,"Herrick, Finlay Jacob",,,,,,current,,,,,,,
premier_league,西汉姆联,"Hooper, Finley John",,,,,,current,,,,,,,
premier_league,西汉姆联,"Jonyla, Tomas",,,,,,current,,,,,,,
premier_league,西汉姆联,"Kamara, Aaron Affieu",,,,,,current,,,,,,,
premier_league,西汉姆联,"Kante, Mohamadou",,,,,,current,,,,,,,
premier_league,西汉姆联,"Kerr, Joel James",,,,,,current,,,,,,,
premier_league,西汉姆联,"Kodua, Gideon Nana Kwame Fosu",,,,,,current,,,,,,,
premier_league,西汉姆联,"Landers, Josh Finlay",,,,,,current,,,,,,,
premier_league,西汉姆联,"Leacock, Callum Samuel",,,,,,current,,,,,,,
premier_league,西汉姆联,"Marshall, Callum",,,,,,current,,,,,,,
premier_league,西汉姆联,"Mayers, Ezra Samuel Korbinian",,,,,,current,,,,,,,
premier_league,西汉姆联,"Medine, Jephthah Sebastian Mvemba",,,,,,current,,,,,,,
premier_league,西汉姆联,"Medine, Jethro Claude",,,,,,current,,,,,,,
premier_league,西汉姆联,"Montague, Harry Wei Kiuen",,,,,,current,,,,,,,
premier_league,西汉姆联,"Morris Fredua Agyemang, Reginald-ray",,,,,,current,,,,,,,
premier_league,西汉姆联,"Obi, Chukwuemeka Marvin",,,,,,current,,,,,,,
premier_league,西汉姆联,"Omotoye, Tyrone Ayomide Abidemi",,,,,,current,,,,,,,
premier_league,西汉姆联,"Orford, Lewis William",,,,,,current,,,,,,,
premier_league,西汉姆联,"Oyebade, Rayan Oladayo",,,,,,current,,,,,,,
premier_league,西汉姆联,"Pereira De Jesus, Pablo Felipe",,,,,,current,,,,,,,
premier_league,西汉姆联,"Perkins, Vinnie George Christopher",,,,,,current,,,,,,,
premier_league,西汉姆联,"Peychev, Martin",,,,,,current,,,,,,,
premier_league,西汉姆联,"Rigge, Daniel Arron",,,,,,current,,,,,,,
premier_league,西汉姆联,"Robinson, Carl Junior",,,,,,current,,,,,,,
premier_league,西汉姆联,"Scanlon, Joe",,,,,,current,,,,,,,
premier_league,西汉姆联,"Scarles, Oliver James",,,,,,current,,,,,,,
premier_league,西汉姆联,"Terry, Mason James",,,,,,current,,,,,,,
premier_league,西汉姆联,"Unwin, Jonathan Brian Haile",,,,,,current,,,,,,,
premier_league,西汉姆联,"Wooster, Thomas Charlie",,,,,,current,,,,,,,
premier_league,狼队,"Agbadou, Badobre Emmanuel Elysee Djedje",阿格巴杜,,,,,current,,,,,,,
premier_league,狼队,"Arias Andrade, Jhon Adolfo",阿里亚斯,,,,,current,,,,,,,
premier_league,狼队,"Armstrong, Adam James",亚当·阿姆斯特朗,,,,,current,,,,,,,
premier_league,狼队,"Arokodare, Toluwalase Emmanuel",阿罗科达雷,,,,,current,,,,,,,
premier_league,狼队,"Bellegarde, Jeanricner",贝勒加德,,,,,current,,,,,,,
premier_league,狼队,"Bentley, Daniel Ian",本特利,,,,,current,,,,,,,
premier_league,狼队,"Bueno Lopez, Hugo",乌戈·布埃诺,,,,,current,,,,,,,
premier_league,狼队,"Doherty, Matthew James",多赫蒂,,,,,current,,,,,,,
premier_league,狼队,"Gomes, Adilson Angel Abreu Almeida",,,,,,current,,,,,,,
premier_league,狼队,"Gomes, Tote Antonio",托蒂·戈麦斯,,,,,current,,,,,,,
premier_league,狼队,"Gomes Da Silva, Joao Victor",若昂·戈麦斯,,,,,current,,,,,,,
premier_league,狼队,"Griffiths, Harvey Lawson",,,,,,current,,,,,,,
premier_league,狼队,"Hwang, Hee-Chan",黄喜灿,,,,,current,,,,,,,
premier_league,狼队,"Ignacio Bueno, Santiago",圣地亚哥·布埃诺,,,,,current,,,,,,,
premier_league,狼队,"Johnstone, Samuel Luke",约翰斯通,,,,,current,,,,,,,
premier_league,狼队,"Krejci, Ladislav",克雷伊奇,,,,,current,,,,,,,
premier_league,狼队,"Lembikisa, Dexter Joeng Woo",,,,,,current,,,,,,,
premier_league,狼队,"Malheiro De Sa, Jose Pedro",马列罗,,,,,current,,,,,,,
premier_league,狼队,"Martins Gomes, Rodrigo",,,,,,current,,,,,,,
premier_league,狼队,"Mosquera Valdelamar, Yerson",莫斯克拉,,,,,current,,,,,,,
premier_league,狼队,"Tchatchoua, Jackson",查查瓦,,,,,current,,,,,,,
premier_league,狼队,"Trindade Da Costa Neto, Andre",安德烈,,,,,current,,,,,,,
premier_league,狼队,"Wolfe, David Moller",,,,,,current,,,,,,,
premier_league,狼队,"Anunlopo, Oladapo Sean",,,,,,current,,,,,,,
premier_league,狼队,"Arnold, Alfie Robert Thomas",,,,,,current,,,,,,,
premier_league,狼队,"Ashworth, Finlay",,,,,,current,,,,,,,
premier_league,狼队,"Ballard-Matthews, Emilio Les",,,,,,current,,,,,,,
premier_league,狼队,"Barnett, Ty Kimoni",,,,,,current,,,,,,,
premier_league,狼队,"Benjamin, Lewys James",,,,,,current,,,,,,,
premier_league,狼队,"Bowen, Reiss Jaya",,,,,,current,,,,,,,
premier_league,狼队,"Bradbury, Makenzie Jack",,,,,,current,,,,,,,
premier_league,狼队,"Brooks, Alfie Joe",,,,,,current,,,,,,,
premier_league,狼队,"Bula Dami Mane, Mateus",,,,,,current,,,,,,,
premier_league,狼队,"Cardoso De Lima, Pedro Henrique",,,,,,current,,,,,,,
premier_league,狼队,"Chiwome, Leon",,,,,,current,,,,,,,
premier_league,狼队,"Dayman, Myles Jayden Alfie",,,,,,current,,,,,,,
premier_league,狼队,"Edozie, Thomas",,,,,,current,,,,,,,
premier_league,狼队,"Elendu, Elvis Ugochukwunyerm",,,,,,current,,,,,,,
premier_league,狼队,"Enguru Mangue, Daniel",,,,,,current,,,,,,,
premier_league,狼队,"Ford, Hayden Christopher",,,,,,current,,,,,,,
premier_league,狼队,"Fraser, Nathan John Mark",,,,,,current,,,,,,,
premier_league,狼队,"Gonzalez Medina, Enso David",,,,,,current,,,,,,,
premier_league,狼队,"Gracey, Joshua Daniel",,,,,,current,,,,,,,
premier_league,狼队,"Grieves, Xander",,,,,,current,,,,,,,
premier_league,狼队,"Ji, Min Kyu",,,,,,current,,,,,,,
premier_league,狼队,"Lochhead, Sebastian Scott William",,,,,,current,,,,,,,
premier_league,狼队,"Lopez Gonzalez, Fernando",,,,,,current,,,,,,,
premier_league,狼队,"Marwa, Bjorn Fabian",,,,,,current,,,,,,,
premier_league,狼队,"McLeod, Conor William",,,,,,current,,,,,,,
premier_league,狼队,"Nasta, Arthur John Michael",,,,,,current,,,,,,,
premier_league,狼队,"Nolan-Ruddock, Max Ethan",,,,,,current,,,,,,,
premier_league,狼队,"O'Donnell, Luke Francis",,,,,,current,,,,,,,
premier_league,狼队,"Ojinnaka, Temple Uchenna",,,,,,current,,,,,,,
premier_league,狼队,"Okoduwa, Wesley Eboselume",,,,,,current,,,,,,,
premier_league,狼队,"Olagunju, Saheed Oluwapelumi",,,,,,current,,,,,,,
premier_league,狼队,"Osifo, David Etinosa",,,,,,current,,,,,,,
premier_league,狼队,"Pond, Alfie James",,,,,,current,,,,,,,
premier_league,狼队,"Rawlings, Lucas Kai",,,,,,current,,,,,,,
premier_league,狼队,"Reynolds, Fabian Howard",,,,,,current,,,,,,,
premier_league,狼队,"Saba, Elliott",,,,,,current,,,,,,,
premier_league,狼队,"Salmon, Fabian Leo",,,,,,current,,,,,,,
premier_league,狼队,"Stafford, Oliver James",,,,,,current,,,,,,,
premier_league,狼队,"Stevens, Mason Lewis",,,,,,current,,,,,,,
premier_league,狼队,"Storer, James Lee",,,,,,current,,,,,,,
premier_league,狼队,"Sutherland, Ethan Daniel",,,,,,current,,,,,,,
premier_league,狼队,"Thomas, Kaream Nicroy",,,,,,current,,,,,,,
premier_league,狼队,"White, Alfie Thomas",,,,,,current,,,,,,,
premier_league,狼队,"Wilcox, Jake William Edward",,,,,,current,,,,,,,
premier_league,狼队,"Williams, Ashton Harley",,,,,,current,,,,,,,
premier_league,狼队,"Xu, Bin",,,,,,current,,,,,,,
